67 ,78 ,103 ,128 ,31 ,167 
5 ,13 ,26 ,61 ,8 ,67 
138 ,161 ,216 ,214 ,57 ,316 
157 ,166 ,278 ,391 ,76 ,452 
218 ,272 ,340 ,563 ,137 ,695 
141 ,150 ,226 ,338 ,47 ,367 
176 ,222 ,305 ,279 ,39 ,404 
0 ,0 ,0 ,17 ,56 ,72 
95 ,130 ,211 ,328 ,82 ,356 
109 ,119 ,166 ,159 ,46 ,221 
219 ,260 ,363 ,351 ,85 ,540 
95 ,128 ,161 ,154 ,33 ,249 
4 ,9 ,2 ,11 ,1 ,8 
287 ,331 ,431 ,344 ,111 ,590 
120 ,137 ,203 ,182 ,40 ,287 
243 ,287 ,323 ,224 ,79 ,461 
200 ,259 ,320 ,272 ,97 ,461 
355 ,483 ,505 ,489 ,135 ,845 
35 ,56 ,59 ,73 ,22 ,111 
54 ,51 ,69 ,65 ,25 ,118 
110 ,137 ,229 ,276 ,137 ,395 
278 ,245 ,344 ,243 ,61 ,445 
156 ,147 ,219 ,160 ,57 ,295 
226 ,198 ,257 ,267 ,65 ,401 
168 ,176 ,239 ,215 ,57 ,348 
194 ,230 ,280 ,297 ,48 ,434 
125 ,132 ,210 ,200 ,39 ,319 
112 ,77 ,79 ,38 ,12 ,98 
277 ,340 ,446 ,506 ,117 ,803 
216 ,308 ,272 ,286 ,59 ,479 
126 ,132 ,179 ,154 ,47 ,256 
90 ,98 ,138 ,169 ,38 ,223 
278 ,265 ,380 ,313 ,87 ,551 
197 ,181 ,263 ,218 ,70 ,383 
99 ,83 ,148 ,192 ,35 ,217 
167 ,194 ,288 ,355 ,96 ,402 
46 ,56 ,84 ,73 ,39 ,105 
199 ,209 ,333 ,443 ,135 ,509 
31 ,32 ,69 ,70 ,34 ,96 
4 ,14 ,9 ,30 ,13 ,26 
27 ,44 ,79 ,108 ,36 ,116 
2 ,10 ,11 ,16 ,14 ,21 
12 ,21 ,25 ,51 ,20 ,50 
154 ,173 ,264 ,255 ,83 ,425 
152 ,222 ,242 ,266 ,119 ,476 
233 ,303 ,357 ,313 ,111 ,599 
172 ,296 ,349 ,329 ,127 ,606 
187 ,321 ,348 ,283 ,99 ,590 
786 ,822 ,1139 ,700 ,188 ,1511 
180 ,203 ,318 ,204 ,61 ,435 
81 ,103 ,148 ,177 ,66 ,299 
101 ,124 ,196 ,148 ,40 ,273 
141 ,172 ,257 ,252 ,93 ,388 
250 ,294 ,421 ,376 ,172 ,632 
231 ,297 ,346 ,255 ,74 ,497 
1111 ,1525 ,2171 ,1851 ,495 ,3202 
925 ,1193 ,1532 ,1273 ,313 ,2258 
675 ,982 ,1207 ,1140 ,278 ,1954 
654 ,892 ,1025 ,821 ,205 ,1597 
138 ,318 ,406 ,311 ,103 ,754 
102 ,267 ,234 ,247 ,77 ,537 
136 ,161 ,306 ,314 ,105 ,471 
173 ,430 ,386 ,389 ,142 ,832 
255 ,435 ,468 ,460 ,169 ,867 
253 ,345 ,451 ,317 ,142 ,726 
103 ,272 ,267 ,199 ,58 ,506 
57 ,137 ,130 ,105 ,55 ,258 
83 ,150 ,172 ,140 ,48 ,317 
194 ,286 ,361 ,341 ,120 ,601 
335 ,381 ,524 ,327 ,104 ,777 
334 ,504 ,317 ,225 ,93 ,611 
186 ,243 ,379 ,261 ,71 ,495 
633 ,842 ,1028 ,833 ,298 ,1625 
127 ,194 ,211 ,164 ,80 ,381 
225 ,322 ,309 ,206 ,103 ,487 
142 ,175 ,245 ,246 ,119 ,417 
264 ,301 ,378 ,316 ,111 ,608 
19 ,59 ,69 ,48 ,15 ,133 
34 ,106 ,103 ,117 ,54 ,219 
86 ,149 ,190 ,207 ,98 ,366 
146 ,201 ,255 ,213 ,122 ,447 
227 ,335 ,408 ,385 ,142 ,693 
166 ,254 ,268 ,288 ,99 ,463 
92 ,147 ,184 ,158 ,76 ,310 
77 ,153 ,177 ,184 ,53 ,351 
63 ,143 ,148 ,232 ,55 ,310 
63 ,109 ,132 ,116 ,43 ,213 
101 ,179 ,220 ,220 ,61 ,389 
101 ,173 ,249 ,243 ,84 ,403 
74 ,114 ,138 ,134 ,50 ,235 
180 ,239 ,354 ,621 ,201 ,906 
222 ,283 ,373 ,272 ,97 ,513 
168 ,232 ,265 ,201 ,52 ,398 
81 ,113 ,158 ,144 ,63 ,265 
183 ,230 ,312 ,299 ,123 ,484 
274 ,286 ,377 ,291 ,93 ,541 
304 ,292 ,322 ,268 ,136 ,604 
207 ,253 ,397 ,396 ,179 ,680 
146 ,242 ,343 ,314 ,112 ,541 
180 ,288 ,362 ,299 ,70 ,528 
